"IDYEARS","REGIONGROUP","LABEL_REGIONGROUP","CAT","HEALTHCARE_RATIO","PRODUCTIVITY_RATIO","DISUTILITY_RATIO","PRODUCTIVITY_DISUTILITY_RATIO","REGION_4LETTER","REGION_4LETTER_LABEL","ISO3","COUNTRY"
2025,"SAF","Southern Africa","MORT",NA,NA,NA,NA,"RSAF","Remaining Southern Africa","MOZ","Mozambique"
2025,"SAF","Southern Africa","MORT",NA,NA,NA,NA,"RSAF","Remaining Southern Africa","MWI","Malawi"
2025,"SAF","Southern Africa","MORT",NA,NA,NA,NA,"RSAF","Remaining Southern Africa","NAM","Namibia"
2025,"SAF","Southern Africa","MORT",NA,NA,NA,NA,"RSAF","Remaining Southern Africa","SWZ","Swaziland"
2025,"SAF","Southern Africa","MORT",NA,NA,NA,NA,"RSAF","Remaining Southern Africa","ZMB","Zambia"
2025,"SAF","Southern Africa","MORT",NA,NA,NA,NA,"RSAF","Remaining Southern Africa","ZWE","Zimbabwe"
2025,"SAF","Southern Africa","MORT",NA,NA,NA,NA,"SAFR","South Africa","ZAF","South Africa"
2025,"SAS","South Asia","MORB",NA,NA,NA,NA,"AFGH","Afghanistan","AFG","Afghanistan"
2025,"SAS","South Asia","MORB",NA,NA,NA,NA,"BANG","Bangladesh","BGD","Bangladesh"
2025,"SAS","South Asia","MORB",NA,NA,NA,NA,"BHUT","Bhutan","BTN","Bhutan"
2025,"SAS","South Asia","MORB",NA,NA,NA,NA,"INDI","India","IND","India"
2025,"SAS","South Asia","MORB",NA,NA,NA,NA,"NEPA","Nepal","NPL","Nepal"
2025,"SAS","South Asia","MORB",NA,NA,NA,NA,"PAKI","Pakistan","PAK","Pakistan"
2025,"SAS","South Asia","MORB",NA,NA,NA,NA,"SRIL","Sri Lanka","LKA","Sri Lanka"
2025,"SAS","South Asia","MORT",NA,NA,NA,NA,"AFGH","Afghanistan","AFG","Afghanistan"
2025,"SAS","South Asia","MORT",NA,NA,NA,NA,"BANG","Bangladesh","BGD","Bangladesh"
2025,"SAS","South Asia","MORT",NA,NA,NA,NA,"BHUT","Bhutan","BTN","Bhutan"
2025,"SAS","South Asia","MORT",NA,NA,NA,NA,"INDI","India","IND","India"
2025,"SAS","South Asia","MORT",NA,NA,NA,NA,"NEPA","Nepal","NPL","Nepal"
2025,"SAS","South Asia","MORT",NA,NA,NA,NA,"PAKI","Pakistan","PAK","Pakistan"
2025,"SAS","South Asia","MORT",NA,NA,NA,NA,"SRIL","Sri Lanka","LKA","Sri Lanka"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","BDI","Burundi"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","COM","Comoros"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","DJI","Djibouti"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ERI","Eritrea"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ETH","Ethiopia"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MDG","Madagascar"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MUS","Mauritius"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","RWA","Rwanda"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SDN","Sudan"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SOM","Somalia"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","UGA","Uganda"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"KENY","Kenya","KEN","Kenya"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"NIGE","Nigeria","NGA","Nigeria"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"TANZ","United Republic of Tanzania","TZA","United Republic of Tanzania"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","BEN","Benin"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","BFA","Burkina Faso"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CAF","Central African Republic"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CIV","Cote d'Ivoire"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CMR","Cameroon"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","COD","Democratic Republic of the Congo"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","COG","Congo"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CPV","Cape Verde"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GAB","Gabon"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GHA","Ghana"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GIN","Guinea"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GMB","Gambia"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GNB","Guinea-Bissau"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GNQ","Equatorial Guinea"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","LBR","Liberia"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","MLI","Mali"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","MRT","Mauritania"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","NER","Niger"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","SEN","Senegal"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","SLE","Sierra Leone"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","TCD","Chad"
2025,"SSA","Sub-Saharan Africa","MORB",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","TGO","Togo"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","BDI","Burundi"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","COM","Comoros"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","DJI","Djibouti"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ERI","Eritrea"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","ETH","Ethiopia"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MDG","Madagascar"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","MUS","Mauritius"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","RWA","Rwanda"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SDN","Sudan"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","SOM","Somalia"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"EAFR","Eastern Africa (excl Kenya, Tanzania)","UGA","Uganda"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"KENY","Kenya","KEN","Kenya"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"NIGE","Nigeria","NGA","Nigeria"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"TANZ","United Republic of Tanzania","TZA","United Republic of Tanzania"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","BEN","Benin"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","BFA","Burkina Faso"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CAF","Central African Republic"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CIV","Cote d'Ivoire"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CMR","Cameroon"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","COD","Democratic Republic of the Congo"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","COG","Congo"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","CPV","Cape Verde"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GAB","Gabon"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GHA","Ghana"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GIN","Guinea"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GMB","Gambia"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GNB","Guinea-Bissau"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","GNQ","Equatorial Guinea"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","LBR","Liberia"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","MLI","Mali"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","MRT","Mauritania"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","NER","Niger"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","SEN","Senegal"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","SLE","Sierra Leone"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","TCD","Chad"
2025,"SSA","Sub-Saharan Africa","MORT",NA,NA,NA,NA,"WAFR","Western Africa (excl Nigeria)","TGO","Togo"
2025,"WAS","Western Asia","MORB",NA,NA,NA,NA,"ARME","Armenia","ARM","Armenia"
2025,"WAS","Western Asia","MORB",NA,NA,NA,NA,"AZER","Azerbaijan","AZE","Azerbaijan"
2025,"WAS","Western Asia","MORB",NA,NA,NA,NA,"BELA","Belarus","BLR","Belarus"
2025,"WAS","Western Asia","MORB",NA,NA,NA,NA,"GEOR","Georgia","GEO","Georgia"
2025,"WAS","Western Asia","MORB",NA,NA,NA,NA,"MOLD","Republic of Moldova","MDA","Republic of Moldova"
2025,"WAS","Western Asia","MORB",NA,NA,NA,NA,"TURK","Turkey","TUR","Turkey"
2025,"WAS","Western Asia","MORB",NA,NA,NA,NA,"UKRA","Ukraine","UKR","Ukraine"
2025,"WAS","Western Asia","MORT",NA,NA,NA,NA,"ARME","Armenia","ARM","Armenia"
2025,"WAS","Western Asia","MORT",NA,NA,NA,NA,"AZER","Azerbaijan","AZE","Azerbaijan"
2025,"WAS","Western Asia","MORT",NA,NA,NA,NA,"BELA","Belarus","BLR","Belarus"
2025,"WAS","Western Asia","MORT",NA,NA,NA,NA,"GEOR","Georgia","GEO","Georgia"
2025,"WAS","Western Asia","MORT",NA,NA,NA,NA,"MOLD","Republic of Moldova","MDA","Republic of Moldova"
2025,"WAS","Western Asia","MORT",NA,NA,NA,NA,"TURK","Turkey","TUR","Turkey"
2025,"WAS","Western Asia","MORT",NA,NA,NA,NA,"UKRA","Ukraine","UKR","Ukraine"
2025,"WBK","West Balkan","MORB",NA,NA,NA,NA,"ALBA","Albania","ALB","Albania"
2025,"WBK","West Balkan","MORB",NA,NA,NA,NA,"BOHE","Bosnia and Herzegovina","BIH","Bosnia and Herzegovina"
2025,"WBK","West Balkan","MORB",NA,NA,NA,NA,"KOSO","Kosovo","XKX","Kosovo"
2025,"WBK","West Balkan","MORB",NA,NA,NA,NA,"MACE","TFYR Macedonia","MKD","TFYR Macedonia"
2025,"WBK","West Balkan","MORB",NA,NA,NA,NA,"MONT","Montenegro","MNE","Montenegro"
2025,"WBK","West Balkan","MORB",NA,NA,NA,NA,"SERB","Serbia","SRB","Serbia"
2025,"WBK","West Balkan","MORT",NA,NA,NA,NA,"ALBA","Albania","ALB","Albania"
2025,"WBK","West Balkan","MORT",NA,NA,NA,NA,"BOHE","Bosnia and Herzegovina","BIH","Bosnia and Herzegovina"
2025,"WBK","West Balkan","MORT",NA,NA,NA,NA,"KOSO","Kosovo","XKX","Kosovo"
2025,"WBK","West Balkan","MORT",NA,NA,NA,NA,"MACE","TFYR Macedonia","MKD","TFYR Macedonia"
2025,"WBK","West Balkan","MORT",NA,NA,NA,NA,"MONT","Montenegro","MNE","Montenegro"
2025,"WBK","West Balkan","MORT",NA,NA,NA,NA,"SERB","Serbia","SRB","Serbia"
2030,"CAS","Central Asia","MORB",1,1,1,0.439328277356446,"KAZA","Kazakhstan","KAZ","Kazakhstan"
2030,"CAS","Central Asia","MORB",1,1,1,0.439328277356446,"KYRG","Kyrgyzstan","KGZ","Kyrgyzstan"
2030,"CAS","Central Asia","MORB",1,1,1,0.439328277356446,"TAJI","Tajikistan","TJK","Tajikistan"
2030,"CAS","Central Asia","MORB",1,1,1,0.439328277356446,"TKME","Turkmenistan","TKM","Turkmenistan"
2030,"CAS","Central Asia","MORB",1,1,1,0.439328277356446,"UZBE","Uzbekistan","UZB","Uzbekistan"
2030,"CAS","Central Asia","MORT",NA,Inf,1.46829833933822,0.202095498405599,"KAZA","Kazakhstan","KAZ","Kazakhstan"
2030,"CAS","Central Asia","MORT",NA,Inf,1.46829833933822,0.202095498405599,"KYRG","Kyrgyzstan","KGZ","Kyrgyzstan"
2030,"CAS","Central Asia","MORT",NA,Inf,1.46829833933822,0.202095498405599,"TAJI","Tajikistan","TJK","Tajikistan"
2030,"CAS","Central Asia","MORT",NA,Inf,1.46829833933822,0.202095498405599,"TKME","Turkmenistan","TKM","Turkmenistan"
2030,"CAS","Central Asia","MORT",NA,Inf,1.46829833933822,0.202095498405599,"UZBE","Uzbekistan","UZB","Uzbekistan"
2030,"CHI","Centrally Planned Asia","MORB",1,1,1,0.490935637324144,"CHIN","China","CHN","China"
2030,"CHI","Centrally Planned Asia","MORB",1,1,1,0.490935637324144,"KORN","North Korea","PRK","North Korea"
2030,"CHI","Centrally Planned Asia","MORB",1,1,1,0.490935637324144,"MONG","Mongolia","MNG","Mongolia"
2030,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.03298677345207,0.00109279521867451,"CHIN","China","CHN","China"
2030,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.03298677345207,0.00109279521867451,"KORN","North Korea","PRK","North Korea"
2030,"CHI","Centrally Planned Asia","MORT",NA,Inf,1.03298677345207,0.00109279521867451,"MONG","Mongolia","MNG","Mongolia"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"CAMB","Cambodia","KHM","Cambodia"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"INDO","Indonesia","IDN","Indonesia"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"LAOS","Laos","LAO","Laos"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"MALA","Malaysia","MYS","Malaysia"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"MYAN","Myanmar","MMR","Myanmar"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"PHIL","Philippines","PHL","Philippines"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"THAI","Thailand","THA","Thailand"
2030,"EAS","South East Asia","MORB",1,1,1,0.490747445237091,"VIET","Vietnam","VNM","Vietnam"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"CAMB","Cambodia","KHM","Cambodia"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"INDO","Indonesia","IDN","Indonesia"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"LAOS","Laos","LAO","Laos"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"MALA","Malaysia","MYS","Malaysia"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"MYAN","Myanmar","MMR","Myanmar"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"PHIL","Philippines","PHL","Philippines"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"THAI","Thailand","THA","Thailand"
2030,"EAS","South East Asia","MORT",NA,Inf,1.50361154937719,0.121165171823992,"VIET","Vietnam","VNM","Vietnam"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"AUST","Austria","AUT","Austria"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"BELG","Belgium","BEL","Belgium"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"BULG","Bulgaria","BGR","Bulgaria"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"CROA","Croatia","HRV","Croatia"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"CYPR","Cyprus","CYP","Cyprus"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"CZRE","Czech Republic","CZE","Czech Republic"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"DENM","Denmark","DNK","Denmark"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"ESTO","Estonia","EST","Estonia"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"FINL","Finland","FIN","Finland"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"FRAN","France","FRA","France"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"GERM","Germany","DEU","Germany"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"GREE","Greece","GRC","Greece"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"HUNG","Hungary","HUN","Hungary"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"ICEL","Iceland","ISL","Iceland"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"IREL","Ireland","IRL","Ireland"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"ITAL","Italy","ITA","Italy"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"LATV","Latvia","LVA","Latvia"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"LITH","Lithuania","LTU","Lithuania"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"LUXE","Luxembourg","LUX","Luxembourg"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"MALT","Malta","MLT","Malta"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"NETH","Netherlands","NLD","Netherlands"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"NORW","Norway","NOR","Norway"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"POLA","Poland","POL","Poland"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"PORT","Portugal","PRT","Portugal"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"ROMA","Romania","ROU","Romania"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"SKRE","Slovakia","SVK","Slovakia"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"SLOV","Slovenia","SVN","Slovenia"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"SPAI","Spain","ESP","Spain"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"SWED","Sweden","SWE","Sweden"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"SWIT","Switzerland","CHE","Switzerland"
2030,"EUR","EU, EFTA, UK","MORB",1,1,1,0.533076766212974,"UNKI","United Kingdom","GBR","United Kingdom"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"AUST","Austria","AUT","Austria"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"BELG","Belgium","BEL","Belgium"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"BULG","Bulgaria","BGR","Bulgaria"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"CROA","Croatia","HRV","Croatia"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"CYPR","Cyprus","CYP","Cyprus"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"CZRE","Czech Republic","CZE","Czech Republic"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"DENM","Denmark","DNK","Denmark"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"ESTO","Estonia","EST","Estonia"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"FINL","Finland","FIN","Finland"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"FRAN","France","FRA","France"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"GERM","Germany","DEU","Germany"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"GREE","Greece","GRC","Greece"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"HUNG","Hungary","HUN","Hungary"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"ICEL","Iceland","ISL","Iceland"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"IREL","Ireland","IRL","Ireland"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"ITAL","Italy","ITA","Italy"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"LATV","Latvia","LVA","Latvia"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"LITH","Lithuania","LTU","Lithuania"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"LUXE","Luxembourg","LUX","Luxembourg"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"MALT","Malta","MLT","Malta"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"NETH","Netherlands","NLD","Netherlands"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"NORW","Norway","NOR","Norway"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"POLA","Poland","POL","Poland"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"PORT","Portugal","PRT","Portugal"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"ROMA","Romania","ROU","Romania"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"SKRE","Slovakia","SVK","Slovakia"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"SLOV","Slovenia","SVN","Slovenia"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"SPAI","Spain","ESP","Spain"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"SWED","Sweden","SWE","Sweden"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"SWIT","Switzerland","CHE","Switzerland"
2030,"EUR","EU, EFTA, UK","MORT",NA,Inf,1.01586551444775,0.0444899456269826,"UNKI","United Kingdom","GBR","United Kingdom"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"ARGE","Argentina","ARG","Argentina"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"BOLV","Bolivia (Plurinational State of)","BOL","Bolivia (Plurinational State of)"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"BRAZ","Brazil","BRA","Brazil"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"CARB","Caribbean","ABW","Aruba"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"CARB","Caribbean","BHS","Bahamas"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"CARB","Caribbean","BRB","Barbados"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"CARB","Caribbean","CUB","Cuba"
2030,"LAC","Latin America & Caribbean","MORB",1,1,1,0.632729986585297,"CARB","Caribbean","DOM","Dominican Republic"
